Gene	C3L-00017	C3L-00102	C3L-00277	C3L-00395	C3L-00589	C3L-00599	C3L-00622	C3L-00625	C3L-00640	C3L-00819	C3L-00881	C3L-00928	C3L-01031	C3L-01036	C3L-01051	C3L-01052	C3L-01053	C3L-01054	C3L-01328	C3L-01453	C3L-01598	C3L-01637	C3L-01689	C3L-01703	C3L-01971	C3L-02112	C3L-02115	C3L-02116	C3L-02463	C3L-02606	C3L-02610	C3L-02613	C3N-00198	C3N-00249	C3N-00436	C3N-00512	C3N-00513	C3N-00514	C3N-00517	C3N-00518	C3N-00954	C3N-00957	C3N-01011	C3N-01997	C3N-01998
EHHADH	16.240612435966245		16.18535300458232	15.08257504684574	17.89739671313885	14.974320824660639	15.312868250831427	14.156105660283757	14.596336806353104	12.942769363829662	13.974999583144175	14.54289768266075	14.107137047320224	14.204915747535951		15.6705115345806	13.379778983147144		12.409345232885554	13.393833315291745	14.653474427497452	13.802645127889908	17.12239128467465	12.149404590739705	14.80802902770251	16.69787235528094	15.558317851360805	14.679915673729713	17.649361173397903	14.014986996298884	14.183829281390606	17.37369967767922	13.27972702974938	14.83761858860899		15.099054806775943	14.455660756066823	14.43685352080521	16.007510701121554			15.369713068589903		14.264408398765488	
EHMT1				12.869326467309703	13.67299557920098		13.411207196346515		10.614267306241086		12.584086216506499	12.669448915263823	13.17920819902134		13.190185199468274	13.344614845953197			13.89262312845986	12.148670748271984	13.37801068129968	13.546704186910448	13.848218619597947	14.27301762761121	13.431391390779416	13.837742207982032	13.686609922817155	13.169236055423404	13.594910721085002	13.890103630811378	13.746266482277417	14.137563731887244	13.39179862073921	12.83893658170535	13.871351309888388	12.739921710150258	13.266186149477933	13.55154979154793	13.968856863474869	14.001141920022599	13.786289437409586	13.546396679078503	13.720262627633948	13.019254754437128	14.71001284465013
EIF1				16.304174402880395	15.731505709128324		14.683370143406325		16.35538430635521	15.153340006567635		13.975889569538902	12.411212621822841		13.337610172854657	11.803332157423846			14.690484369510921	15.25414226284838	14.23824753504195		16.17086888402836	16.148060214638356		16.23142071910536		11.923880299250087	16.349488835125317			16.136707199665825	16.625439558121307		13.189565940836909	15.620879779680168	16.244629807039907	15.393040519237479	12.592426579746675	16.32868925935097	14.779178545549373	10.740453302069124		12.715924519212498	15.961002111873192
EIF1AD				13.303594820879006																13.46988766321932	12.3731682161066		13.57163328452758	13.5708062540355		14.618600001130314			14.145762238554598			13.181168638487517	13.670743760655359				14.98168635602466	13.844553226204857		14.028728975953417	15.080420732003613			13.671577196014878	12.946271268593692
EIF1AX	16.985107926106256		17.34521896110901	18.016179787997824	16.934690905659068	15.162848519593132	17.962001456753256	18.626388067589197	17.63916342511374	17.96800986417915	16.68566451202906	18.871982095287176	18.273745263854746	17.278876553213767	17.68056750641705	18.5103259031828	15.890737509481495	14.364170199865264	17.35026480283835	15.895624145471523	18.725629825961335	15.695420716136635	18.061086094357005	17.86251643346593	17.08130444931752	17.18247490387783	16.904167274308396	18.74101193977271	17.016827424668193	17.13450172587452	17.238971619073055	17.98853768530711	17.644574221931617	17.987637300394482	17.661824937088483	18.693733536199723	18.83434775153108	17.904816686509662	18.307345614448185	18.155734565773304	14.562037012437154	18.360725947702342		18.842507798064553	18.19020146538048
EIF1AY	16.005771407789627		16.519250521353086	16.759538113242254	16.122371841097916	14.740637966278788	15.320595717981934	15.178775169898506	16.062846077088118	16.08771003690712		16.579305806209618	16.234408472806944	15.945135512053763	15.864804880995141	16.371931904458254	14.684083589477865		15.40804909628016	14.178005275868209	16.677290793597916		15.47411083542238	16.19799618529088	15.194715019720377	16.18574969329321	14.479240086312656	16.397656284878785	15.382685162596095	13.289309556299797	15.015363235148762	16.561661454549856	16.587627616291456	17.39829541070305		16.10085512533206	16.286875149048495	15.209316949303545	15.394938605910157	16.662859686247632	15.463035360906794	17.85631122862294		16.855794655635982	15.000013064743673
EIF1B	16.85573589511796	18.469583272967657	20.35553209038051	17.820145027172465	17.399942471299994	19.576483461001228	17.675376865297093	18.614613077451878	18.373632055637646	17.336930451160978	18.880695677235657	18.39807086847073	18.936167175848137	17.272307112739824	18.622389753746667	18.563208403735263	19.632666447572362	17.586448045647508	17.04975289522842	12.992823934440532	18.354828355584907	19.402945916116295	16.89246863348653	17.554761355494904	19.107041840593016	17.092106666631967	19.145153030925844	19.070038340387608	17.02208364668155	18.39668474012672	18.481692419784405	17.14314009550988	17.233998590231863	20.148667266664933	17.972975577191015	17.91254393096703	18.100218425206666	17.725761260732796	17.675430953590517	17.71478188716811	15.780841523412812	18.208863535584584	19.29864263061962	18.66875219675954	17.56310942615067
EIF2A	16.986266293020886	18.509422287143575	18.230590317035126	16.93220094311677	16.635293245018374	17.1626769837719	18.648538079256678	17.244546532422675	16.561465417272743	18.096212869261066	18.49087251796424	18.472135836758568	18.42727365469607	18.446147665681487	17.894732975141185	17.93004895495678	18.481929905353294	18.231282483249544	17.2993089515552	16.771885972138634	18.374982480837957	17.786598925702314	16.282819664178362	16.813417972488498	17.903879603332083	16.600971310853435	17.51170180083031	18.261509279137215	16.447021775863064	17.679233470730612	18.011753601702114	16.993483550301608	16.397867847554515	18.94603284639956	17.323104312639465	17.98986179886481	18.02299541757984	17.752845613969725	17.471012346014025	16.671625879730623	16.70045549198247	18.351343027089886	17.830247533668807	18.264957387023816	16.499098969762844
EIF2AK2	16.875216989497392	16.804757188328537	16.40660918022598	16.368973801599697	15.700908420475068	16.14827017541322	16.193341392952984	16.170583203198085	16.132635679153065	16.25286216980611	16.556740037174798	15.770199629046033	15.60303515079842	16.238169672406215	16.09521954097497	16.033699561717587	16.72535079034133	16.439013456012777	16.33556083939419	15.83225938062658	16.07068373370711	16.75919864491592	15.996506489918591	15.933382854477218	16.657215893733532	16.022464613766704	16.869966364045258	16.034692892856473	15.81814074628417	16.353680573393724	16.173168339900865	16.327265038812623	15.819182684808457	15.863049452453023	16.386853645296103	16.191118768830584	16.205046672491548	16.346224014625804	16.40002349382888	16.12070895685111	15.101415807664843	15.893629417290322	16.54901587660652	15.9757767182016	16.940577697163313
EIF2B1	15.81410396956336	15.892243197187671		15.664901503005709	15.460657537830556	17.093644517533797	15.580273932668616	16.34228237661752	15.582565473258137	14.877607960795746	16.82399761898635	16.47541366873265	13.134727771546492	17.3080573068491	16.441856454048782	14.794149424778336	16.783322384900657	17.508145247215364	16.357978383445595	13.975331220075658	15.927290323147826	17.179775862697472	15.392796238054595	16.375824154501842	14.75726579303742	15.945390585084672	16.205231533665398	16.82422120598293	15.382095054436842	16.47935512146298	15.728997223106909	16.402077655838948	14.914477853596527	14.790176722786867	14.549299009497126	16.387979753070297	15.935298273161619	15.042534031131186	16.226768449132305	15.715036245581112	15.894398333641142	15.842979906218106	13.645519757691197	16.784036330002632	15.460687069646392
EIF2B2	14.922409844285282		15.802301081458475	14.20627144061606	14.843778149676751	14.223084898956039	14.33295197017937	14.715639825555474	14.81752431090325	14.399040244248651	14.663137779756747	15.849369207830339	15.437485446428695	14.968920273127209	15.662178062384879	14.67301741918083	16.494439715641324	15.129326138238387	14.836184972672951	15.523983569293739	15.429370258302194	14.641095930557956	14.849730130190775	13.757719509278365	14.28755840712017	14.056073719857029	15.408347136545345	15.659387236713377	14.713947480076886	14.484804494324024	13.930108008763982	14.923970418103611	16.840556825710607	14.310900858476034	14.089804655929555	16.172041644222226	15.752307623459451	15.69048578312951	14.145382472177436	17.04415126359701	14.804249944955208	14.90352056856915	11.548971369806397	15.373895018041184	14.850159058803829
EIF2B3	13.086443138507493	14.581013360871161	15.570606226792988	18.279926073502033	15.090111781282904	17.526102257930216	16.00471416504658	17.095080225350003	17.423855449361835	16.97962568639998	16.255708630211096	17.075451419473534	17.983884589763793	16.663707423917337	16.309180537415916	17.486671759866553	16.531110833144403	15.859333329024187	16.06171647215825	15.14969750974273	16.28383503339011	14.47458335716643	15.369553211513733	14.612377255548129	16.938962757312453	16.11535157715881	16.55939851774839	17.62373945577	16.486821815587195	15.429564370912995	15.73434512082421	14.644779198663745	15.268534287801293	16.31930698086166	15.984190123473997	17.049927102599728	18.049094268718793	17.504489671483817	17.132198923299782	14.232753541491745	14.319347582935052	17.807061168393933	13.891049686460327	17.41137533659062	16.43482004101258
EIF2B4	15.75825912180872		16.79431187296091	16.00128921572485	15.617665287040715	15.705061191018503	17.357572225130554	17.417109725215063	15.551012182697432		16.141886881048737	16.999461591349355	17.597581451468635	17.66591817676685	16.740320731223353	16.8017788372307	17.49364527800074	17.609611355451424		15.227950931716281	16.73835382759694	16.95001757410401	15.677113930516676	15.288325871573925	17.315828347047493	15.485067550008212	16.939114802493044	16.795531515675343	15.481126139716231	16.86706844202125	16.75173195148604	15.679652484417177	14.789322714108728	18.112815832684124	14.313472593893671	16.68957588039839	14.300506195605408	16.082036809606315	16.656445293913936	14.197193011749635		16.805917987350337		16.52472782898324	14.597797714899368
EIF2B5	14.460864291431077		15.402702086515283	21.62792693480286	18.367089441791173	13.173557839940578	18.187126199321703	16.979914156711416		14.724770655499125	16.481117751665064	16.949551415457886	16.088737612936413	16.73128367696691	15.328701323454977	15.51477938410061	15.523207321649735	15.611721620281862	14.734719600319023	17.802517205096894	15.128676262427318	14.512602796663305	16.024359558230458	16.25660183469126	15.424373080863155	14.16417894244178	14.900053242436195	15.843659273462078	15.07235321390377	15.280612682168485	14.85653762243383	13.969384211082625	18.004398297160623	15.851113202330762	14.231931457096803	17.419766908280472	15.73684952102958	17.871339391715235	16.59513772822764	19.59668290566488		15.426765443402678	13.369171994994923	16.018886082550548	18.66290428378656
EIF2D			16.957331263079727	13.88689613977736	14.168967548518207	16.57708812883244	15.5260616649258	15.821883630592279	13.041797782348837		14.983946098386717	16.207484817686044	15.955220138637317	15.72603898042558	15.123040300175951	14.531856864394257	16.076496768188616			14.446172106964054	15.524527482443649	15.47590610142342	13.94331626299122	14.17407461894314	15.504939624178286	12.370000700240356	15.773043316124642	16.071656083396654			15.363878131472477	14.388888218891704		15.79666126684722	13.0911864704141	16.1188901928318	15.483401747848763	15.36433762798741	14.763518550892105			15.230031497386234	14.394128116265247	15.613809320976756	13.66176607073579
EIF2S1	17.189450789075167	16.9594821060468	19.094676982554347	17.35469612104394	17.473627140133623	17.135173520403644	17.078906356072693	17.0361002935963	16.314985779346465	16.920835095953596	17.99467985924588	18.41471963254643	18.577570383994054	17.5535160100433	17.552924866577836	18.664802383779655	18.303610427958727	17.982588450473525	16.758734666230264	16.86395185806116	18.306420935411392	17.20802965739167	17.039328881606757	17.396801490009533	18.00881863210055	17.304261644415835	18.57675392955457	18.306717951206977	17.04648632674501	17.225538908231982	18.07214183047504	17.32206420558698	16.461683763128477	19.170991496199985	17.3600945231467	17.96785534272711	17.74854731128873	17.8516341819492	18.184839639310468	17.516312409149116	16.949405522460548	19.012377257981626	17.16251572392159	18.86424321784104	17.227931321843595
EIF2S2	17.881290320184522	18.184062549168925	19.79080683058559	18.1071774074776	17.584341286176926	19.28406272433092	18.40342041289398	18.893276329225895	17.92902121536758	18.245030618972937	19.815635426943395	19.496786674255095	19.82200238085531	19.408896158771	19.308100458150314	19.25664428739751	19.4493088863762	19.49193595653566	18.06194476421387	17.860768184486034	19.612047320101848	18.856937853039756	17.820282294715017	17.775742472541044	19.08285550831225	18.035544472068782	18.504616232304812	19.808824373945054	18.083228845128108	18.512285909825938	18.57269075525111	17.82412934033595	17.512345554229388	19.555170061651864	18.73521534201646	19.363381400265936	19.3875261407329	19.13391567937764	18.61322232104914	17.92835454240648	18.04060340916322	19.479099153680643	18.419541879462443	19.83997694126258	18.132758346736047
EIF2S3	17.26100147710377	17.164629029040697	18.488623607725344	17.73225671497147	17.605779418771036	17.819157935075083	17.899838016124065	18.031928634822993	17.43886069152061	17.29230871580311	18.53951423302963	19.27809935749264	19.19853534894046	18.48178509776586	18.825613269148167	18.471727101207353	18.450810840793725	17.959959582044853	17.765259826361987	16.2961172510397	19.24087676159135	17.99831168201187	17.076887989682636	16.799771233082897	18.326476860081733	17.388788976933903	18.058154318574864	19.24996550756813	17.4748457235474	17.955593552611976	18.17249446704039	17.122822058390398	16.962583097247457	19.058009626106255	17.92041432535853	18.474666915538364	18.83275816457296	18.69618423325814	18.184769136780766	16.6534261653136	16.978682370818273	18.71120189617492	16.82003360221093	19.220656929529312	17.328444882833978
